CustomerID,recency,frequency,monetary,r_score,f_score,m_score,segment,rf_score
17556,206,6,157.9,1,1,1,Lost Customers,11
17557,14,34,541.46,4,3,3,Others,43
17560,95,27,854.95,2,2,3,Lost Customers,22
17561,19,46,167.62,4,3,1,Others,43
17562,14,64,1107.38,4,4,4,Loyal Customers,44
17564,24,49,454.01,4,3,2,Others,43
17566,8,152,901.21,5,5,3,Champions,55
17567,7,177,4012.56,5,5,5,Champions,55
17569,332,29,344.14,1,2,2,Lost Customers,12
17571,50,299,1498.51,3,5,4,Others,35
17572,71,12,226.75000000000003,3,1,1,Others,31
17573,29,26,362.9,4,2,2,New Customers,42
17574,243,8,185.65,1,1,1,Lost Customers,11
17576,8,417,3457.78,5,5,5,Champions,55
17578,191,6,124.74,1,1,1,Lost Customers,11
17579,5,52,440.2,5,3,2,Others,53
17580,253,45,215.72,1,3,1,Others,13
17581,1,452,10736.11,5,5,5,Champions,55
17582,236,29,175.27,1,2,1,Lost Customers,12
17584,7,36,1227.3,5,3,4,Others,53
17585,109,214,1133.07,2,5,4,At Risk,25
17588,100,23,1240.2,2,2,4,Lost Customers,22
17589,60,253,2404.17,3,5,5,Others,35
17590,2,201,1479.22,5,5,4,Champions,55
17591,73,167,2215.02,2,5,5,At Risk,25
17593,4,215,3911.56,5,5,5,Champions,55
17594,85,50,993.18,2,3,4,Others,23
17595,12,83,388.79,4,4,2,Loyal Customers,44
17596,23,270,2827.93,4,5,5,Loyal Customers,45
17597,214,55,2044.3700000000001,1,3,5,Others,13
17600,18,13,161.67000000000002,4,1,1,New Customers,41
17601,239,9,116.00999999999999,1,1,1,Lost Customers,11
17602,2,565,5050.77,5,5,5,Champions,55
17603,50,15,-1165.3,3,2,1,Others,32
17604,217,63,309.36,1,4,2,At Risk,14
17608,33,59,193.42,3,4,1,Others,34
17609,41,238,1103.92,3,5,4,Others,35
17611,4,582,3947.87,5,5,5,Champions,55
17612,53,142,1992.76,3,5,4,Others,35
17613,23,319,4509.37,4,5,5,Loyal Customers,45
17614,57,100,390.07,3,4,2,Others,34
17615,130,14,329.6,2,1,2,Lost Customers,21
17616,174,3,571.1999999999999,2,1,3,Lost Customers,21
17618,6,78,971.58,5,4,4,Loyal Customers,54
17619,312,77,218.52,1,4,1,At Risk,14
17620,60,4,81.44,3,1,1,Others,31
17621,21,27,1336.1,4,2,4,New Customers,42
17623,33,33,527.0500000000001,3,3,3,Others,33
17624,15,50,843.48,4,3,3,Others,43
17625,18,315,2047.0,4,5,5,Loyal Customers,45
17628,81,5,75.75,2,1,1,Lost Customers,21
17629,6,124,1784.12,5,4,4,Loyal Customers,54
17630,170,26,503.59999999999997,2,2,3,Lost Customers,22
17631,2,39,528.33,5,3,3,Others,53
17633,31,72,1242.34,4,4,4,Loyal Customers,44
17634,36,297,2361.9700000000003,3,5,5,Others,35
17636,9,24,265.93,5,2,2,New Customers,52
17637,31,35,547.0600000000001,4,3,3,Others,43
17639,276,7,108.5,1,1,1,Lost Customers,11
17640,87,5,621.66,2,1,3,Lost Customers,21
17642,120,40,712.29,2,3,3,Others,23
17643,373,8,101.55,1,1,1,Lost Customers,11
17644,1,169,2768.98,5,5,5,Champions,55
17646,219,54,995.6600000000001,1,3,4,Others,13
17647,65,7,133.06,3,1,1,Others,31
17648,61,92,1789.55,3,4,4,Others,34
17649,135,53,861.74,2,3,3,Others,23
17650,21,8,166.08,4,1,1,New Customers,41
17651,12,239,3886.67,4,5,5,Loyal Customers,45
17652,25,270,4737.13,4,5,5,Loyal Customers,45
17653,29,50,1175.88,4,3,4,Others,43
17654,277,22,117.55,1,2,1,Lost Customers,12
17655,11,93,2571.7400000000002,5,4,5,Loyal Customers,54
17656,73,82,1674.69,2,4,4,At Risk,24
17658,11,23,485.88,5,2,3,New Customers,52
17659,4,161,2954.75,5,5,5,Champions,55
17660,141,45,196.0,2,3,1,Others,23
17663,26,90,1788.27,4,4,4,Loyal Customers,44
17664,19,43,604.64,4,3,3,Others,43
17666,4,18,728.16,5,2,3,New Customers,52
17667,66,117,2055.51,3,4,5,Others,34
17668,1,15,347.75,5,2,2,New Customers,52
17669,43,68,3406.7200000000003,3,4,5,Others,34
17670,228,11,205.7,1,1,1,Lost Customers,11
17671,16,61,1284.08,4,4,4,Loyal Customers,44
17672,44,115,3106.62,3,4,5,Others,34
17673,1,228,1622.22,5,5,4,Champions,55
17674,74,27,551.04,2,2,3,Lost Customers,22
17675,1,721,20098.1,5,5,5,Champions,55
17676,4,79,1383.27,5,4,4,Loyal Customers,54
17677,2,321,16219.22,5,5,5,Champions,55
17678,264,16,298.11,1,2,2,Lost Customers,12
17679,53,30,1992.1100000000001,3,3,4,Others,33
17680,24,11,184.4,4,1,1,New Customers,41
17682,10,119,2459.33,5,4,5,Loyal Customers,54
17684,44,15,239.41,3,2,2,Others,32
17685,17,130,3191.53,4,5,5,Loyal Customers,45
17686,7,286,5739.46,5,5,5,Champions,55
17690,30,258,4748.45,4,5,5,Loyal Customers,45
17691,358,19,290.40000000000003,1,2,2,Lost Customers,12
17692,127,47,733.4399999999999,2,3,3,Others,23
17693,136,18,187.02,2,2,1,Lost Customers,22
17694,142,15,283.12,2,2,2,Lost Customers,22
17695,132,35,765.34,2,3,3,Others,23
17696,38,126,2201.05,3,5,5,Others,35
17697,236,19,338.95,1,2,2,Lost Customers,12
17698,261,8,154.95,1,1,1,Lost Customers,11
17700,17,146,2508.89,4,5,5,Loyal Customers,45
17701,253,24,417.95,1,2,2,Lost Customers,12
17702,30,80,1719.72,4,4,4,Loyal Customers,44
17703,35,55,798.74,3,3,3,Others,33
17704,169,31,885.19,2,3,3,Others,23
17705,3,108,1781.12,5,4,4,Loyal Customers,54
17706,4,395,10097.37,5,5,5,Champions,55
17707,185,5,152.4,1,1,1,Lost Customers,11
17708,188,35,267.08,1,3,2,Others,13
17709,170,7,137.45,2,1,1,Lost Customers,21
17711,11,23,385.1,5,2,2,New Customers,52
17712,45,29,522.91,3,2,3,Others,32
17714,321,10,153.0,1,1,1,Lost Customers,11
17715,201,1,326.4,1,1,2,Lost Customers,11
17716,23,254,5505.79,4,5,5,Loyal Customers,45
17718,232,6,139.35,1,1,1,Lost Customers,11
17719,38,278,5367.8,3,5,5,Others,35
17720,26,50,1195.94,4,3,4,Others,43
17722,96,120,2380.64,2,4,5,At Risk,24
17723,127,10,3276.4000000000005,2,1,5,Lost Customers,21
17724,58,45,995.6500000000001,3,3,4,Others,33
17725,16,198,3371.13,4,5,5,Loyal Customers,45
17727,9,67,1042.55,5,4,4,Loyal Customers,54
17728,4,169,2515.68,5,5,5,Champions,55
17730,3,220,5288.83,5,5,5,Champions,55
17731,79,83,878.2,2,4,3,At Risk,24
17732,373,18,303.97,1,2,2,Lost Customers,12
17733,39,35,692.19,3,3,3,Others,33
17734,54,43,700.63,3,3,3,Others,33
17735,2,690,13110.02,5,5,5,Champions,55
17736,9,26,337.49,5,2,2,New Customers,52
17737,9,10,168.24,5,1,1,New Customers,51
17738,19,99,1863.35,4,4,4,Loyal Customers,44
17739,12,48,2786.05,4,3,5,Others,43
17742,113,15,355.11,2,2,2,Lost Customers,22
17744,4,137,2291.08,5,5,5,Champions,55
17746,235,8,98.8,1,1,1,Lost Customers,11
17747,100,2,64.65,2,1,1,Lost Customers,21
17749,178,35,674.52,2,3,3,Others,23
17750,5,193,1797.57,5,5,4,Champions,55
17752,359,1,80.64,1,1,1,Lost Customers,11
17754,1,93,1739.92,5,4,4,Loyal Customers,54
17757,1,742,5585.49,5,5,5,Champions,55
17758,19,412,3456.7000000000003,4,5,5,Loyal Customers,45
17759,17,95,834.99,4,4,3,Loyal Customers,44
17760,22,25,287.59,4,2,2,New Customers,42
17761,33,19,712.78,3,2,3,Others,32
17763,263,1,15.0,1,1,1,Lost Customers,11
17764,51,75,818.8199999999999,3,4,3,Others,34
17765,159,57,371.88,2,3,2,Others,23
17767,15,21,271.2,4,2,2,New Customers,42
17768,8,105,2273.1800000000003,5,4,5,Loyal Customers,54
17769,13,313,3960.63,4,5,5,Loyal Customers,45
17770,199,38,1143.27,1,3,4,Others,13
17771,57,54,245.81,3,3,2,Others,33
17772,11,53,182.77,5,3,1,Others,53
17774,97,157,1215.46,2,5,4,At Risk,25
17775,255,3,56.4,1,1,1,Lost Customers,11
17777,25,194,665.86,4,5,3,Loyal Customers,45
17779,21,84,642.17,4,4,3,Loyal Customers,44
17781,159,12,188.02,2,1,1,Lost Customers,21
17783,72,67,283.47,2,4,2,At Risk,24
17785,53,13,131.94,3,1,1,Others,31
17786,85,72,278.74,2,4,2,At Risk,24
17787,153,134,1865.19,2,5,4,At Risk,25
17788,74,5,1117.9,2,1,4,Lost Customers,21
17789,281,14,225.9,1,1,1,Lost Customers,11
17790,27,190,1965.55,4,5,4,Loyal Customers,45
17791,30,10,106.1,4,1,1,New Customers,41
17793,25,58,323.04,4,3,2,Others,43
17795,180,46,350.39,1,3,2,Others,13
17796,40,82,697.9,3,4,3,Others,34
17797,22,111,780.43,4,4,3,Loyal Customers,44
17799,22,410,3026.08,4,5,5,Loyal Customers,45
17800,37,104,1199.01,3,4,4,Others,34
17802,82,147,1251.84,2,5,4,At Risk,25
17805,74,10,512.31,2,1,3,Lost Customers,21
17806,11,43,546.04,5,3,3,Others,53
17809,16,64,4627.62,4,4,5,Loyal Customers,44
17811,4,872,7677.71,5,5,5,Champions,55
17812,13,141,732.16,4,5,3,Loyal Customers,45
17813,14,378,1714.6,4,5,4,Loyal Customers,45
17816,37,17,36.56,3,2,1,Others,32
17817,4,33,387.68,5,3,2,Others,53
17819,72,49,3661.0699999999997,2,3,5,Others,23
17820,191,5,-24.05,1,1,1,Lost Customers,11
17824,51,13,298.4,3,1,2,Others,31
17827,5,220,1995.46,5,5,4,Champions,55
17828,9,82,1599.97,5,4,4,Loyal Customers,54
17829,299,30,889.24,1,3,3,Others,13
17830,2,23,398.7,5,2,2,New Customers,52
17831,33,2,35.400000000000006,3,1,1,Others,31
17832,50,61,155.37,3,4,1,Others,34
17835,3,61,350.64,5,4,2,Loyal Customers,54
17836,47,24,110.21000000000001,3,2,1,Others,32
17837,42,172,1560.53,3,5,4,Others,35
17838,27,137,2312.7,4,5,5,Loyal Customers,45
17839,42,56,338.8,3,3,2,Others,33
17841,2,7983,40340.78,5,5,5,Champions,55
17843,303,37,205.48,1,3,1,Others,13
17844,107,5,51.559999999999995,2,1,1,Lost Customers,21
17846,85,1,2033.1,2,1,5,Lost Customers,21
17848,81,51,901.1999999999999,2,3,3,Others,23
17849,218,26,605.8000000000001,1,2,3,Lost Customers,12
17850,302,312,5288.63,1,5,5,At Risk,15
17852,12,24,114.34,4,2,1,New Customers,42
17854,185,15,311.26,1,2,2,Lost Customers,12
17855,373,17,208.97,1,2,1,Lost Customers,12
17856,2,17,1393.79,5,2,4,New Customers,52
17857,3,56,26763.34,5,3,5,Others,53
17858,6,199,5155.66,5,5,5,Champions,55
17859,305,25,148.21,1,2,1,Lost Customers,12
17860,369,58,252.8,1,3,2,Others,13
17861,3,223,2059.2,5,5,5,Champions,55
17862,324,11,330.9,1,1,2,Lost Customers,11
17863,59,148,3160.0,3,5,5,Others,35
17864,13,102,597.5,4,4,3,Loyal Customers,44
17865,31,389,10158.54,4,5,5,Loyal Customers,45
17866,143,10,325.7,2,1,2,Lost Customers,21
17867,30,81,622.75,4,4,3,Loyal Customers,44
17869,107,40,428.18,2,3,2,Others,23
17870,2,280,1889.4,5,5,4,Champions,55
17871,205,10,155.9,1,1,1,Lost Customers,11
17873,80,46,1764.3600000000001,2,3,4,Others,23
17874,185,47,658.26,1,3,3,Others,13
17877,170,12,237.61,2,1,2,Lost Customers,21
17878,44,26,379.45,3,2,2,Others,32
17879,174,6,178.51999999999998,2,1,1,Lost Customers,21
17880,365,26,458.92,1,2,2,Lost Customers,12
17881,304,8,133.35000000000002,1,1,1,Lost Customers,11
17883,3,145,671.77,5,5,3,Champions,55
17884,4,117,717.45,5,4,3,Loyal Customers,54
17885,12,64,190.19,4,4,1,Loyal Customers,44
17886,32,109,899.61,4,4,3,Loyal Customers,44
17887,129,10,111.35,2,1,1,Lost Customers,21
17888,19,81,525.78,4,4,3,Loyal Customers,44
17889,212,21,203.87,1,2,1,Lost Customers,12
17890,323,94,602.09,1,4,3,At Risk,14
17891,162,34,203.85999999999999,2,3,1,Others,23
17892,56,28,244.1,3,2,2,Others,32
17893,225,16,112.25,1,2,1,Lost Customers,12
17894,72,193,1119.81,2,5,4,At Risk,25
17895,44,16,98.0,3,2,1,Others,32
17896,23,2,256.32,4,1,2,New Customers,41
17897,173,115,541.1,2,4,3,At Risk,24
17898,85,28,152.06,2,2,1,Lost Customers,22
17899,159,32,155.8,2,3,1,Others,23
17900,165,11,15.0,2,1,1,Lost Customers,21
17901,29,19,110.38,4,2,1,New Customers,42
17904,21,39,178.92,4,3,1,Others,43
17905,71,34,800.24,3,3,3,Others,33
17906,247,12,72.9,1,1,1,Lost Customers,11
17908,374,58,243.28,1,3,2,Others,13
17911,9,39,366.23,5,3,2,Others,53
17912,310,40,295.61,1,3,2,Others,13
17913,59,59,411.6,3,4,2,Others,34
17914,4,80,336.43,5,4,2,Loyal Customers,54
17917,45,94,341.28,3,4,2,Others,34
17919,88,23,1304.04,2,2,4,Lost Customers,22
17920,4,696,4204.1,5,5,5,Champions,55
17921,64,145,826.52,3,5,3,Others,35
17923,282,1,207.50000000000003,1,1,1,Lost Customers,11
17924,1,38,2894.33,5,3,5,Others,53
17925,373,1,244.08,1,1,2,Lost Customers,11
17926,133,21,397.29,2,2,2,Lost Customers,22
17928,45,23,212.54,3,2,1,Others,32
17929,11,6,834.5,5,1,3,New Customers,51
17930,36,39,1740.48,3,3,4,Others,33
17931,134,65,408.36,2,4,2,At Risk,24
17932,29,90,1331.57,4,4,4,Loyal Customers,44
17934,52,21,704.25,3,2,3,Others,32
17935,138,29,145.79,2,2,1,Lost Customers,22
17936,5,77,389.84,5,4,2,Loyal Customers,54
17937,9,43,4301.22,5,3,5,Others,53
17939,160,12,99.14,2,1,1,Lost Customers,21
17940,49,23,1983.5800000000002,3,2,4,Others,32
17941,131,2,304.56,2,1,2,Lost Customers,21
17942,8,2,77.50000000000001,5,1,1,New Customers,51
17946,233,20,149.57999999999998,1,2,1,Lost Customers,12
17947,37,9,176.68,3,1,1,Others,31
17948,147,1,358.56000000000006,2,1,2,Lost Customers,21
17949,1,79,52750.84,5,4,5,Loyal Customers,54
17950,72,72,472.12,2,4,3,At Risk,24
17951,40,21,990.8400000000001,3,2,4,Others,32
17954,5,489,2295.37,5,5,5,Champions,55
17955,199,19,557.3,1,2,3,Lost Customers,12
17956,249,1,12.75,1,1,1,Lost Customers,11
17957,66,31,111.68,3,3,1,Others,33
17958,117,7,508.4599999999999,2,1,3,Lost Customers,21
17960,171,26,73.78,2,2,1,Lost Customers,22
17961,21,249,1296.44,4,5,4,Loyal Customers,45
17962,142,35,102.83,2,3,1,Others,23
17964,32,104,471.7,4,4,3,Loyal Customers,44
17965,38,329,2622.57,3,5,5,Others,35
17966,38,68,1098.43,3,4,4,Others,34
17967,372,48,123.07,1,3,1,Others,13
17968,374,85,277.35,1,4,2,At Risk,14
17969,166,14,228.2,2,1,1,Lost Customers,21
17970,211,31,582.59,1,3,3,Others,13
17972,242,31,136.04,1,3,1,Others,13
17973,52,15,337.04,3,2,2,Others,32
17974,25,179,740.79,4,5,3,Loyal Customers,45
17975,15,297,4393.61,4,5,5,Loyal Customers,45
17976,372,65,353.19,1,4,2,At Risk,14
17977,29,21,288.14,4,2,2,New Customers,42
17978,365,12,300.91999999999996,1,1,2,Lost Customers,11
17979,36,147,737.81,3,5,3,Others,35
17980,166,30,811.45,2,3,3,Others,23
17984,145,48,152.68,2,3,1,Others,23
17985,22,23,634.95,4,2,3,New Customers,42
17986,56,1,20.8,3,1,1,Others,31
17987,185,13,198.57,1,1,1,Lost Customers,11
17988,12,39,191.17000000000002,4,3,1,Others,43
17990,237,29,630.84,1,2,3,Lost Customers,12
17991,225,5,93.35,1,1,1,Lost Customers,11
17994,122,84,629.6899999999999,2,4,3,At Risk,24
17995,282,2,76.1,1,1,1,Lost Customers,11
17997,74,180,1511.3,2,5,4,At Risk,25
17999,37,93,382.06,3,4,2,Others,34
18001,12,58,417.23,4,3,2,Others,43
18004,362,40,169.47,1,3,1,Others,13
18005,4,60,249.72,5,4,2,Loyal Customers,54
18006,23,22,444.68,4,2,2,New Customers,42
18008,70,30,2116.19,3,3,5,Others,33
18009,235,33,252.24,1,3,2,Others,13
18010,257,14,174.8,1,1,1,Lost Customers,11
18011,373,28,102.78999999999999,1,2,1,Lost Customers,12
18013,155,31,187.29,2,3,1,Others,23
18014,28,32,166.42,4,3,1,Others,43
18015,4,46,120.03,5,3,1,Others,53
18016,32,123,1483.56,4,4,4,Loyal Customers,44
18017,81,3,523.0,2,1,3,Lost Customers,21
18018,108,29,122.14,2,2,1,Lost Customers,22
18019,52,5,38.45,3,1,1,Others,31
18022,36,191,668.11,3,5,3,Others,35
18024,153,22,236.77999999999997,2,2,2,Lost Customers,22
18027,99,21,115.31,2,2,1,Lost Customers,22
18030,4,10,220.7,5,1,1,New Customers,51
18032,334,5,73.5,1,1,1,Lost Customers,11
18033,65,34,97.97,3,3,1,Others,33
18034,22,112,422.88,4,4,2,Loyal Customers,44
18035,36,53,730.4,3,3,3,Others,33
18036,32,96,405.62,4,4,2,Loyal Customers,44
18037,154,19,70.02,2,2,1,Lost Customers,22
18040,19,19,357.20000000000005,4,2,2,New Customers,42
18041,12,474,4161.14,4,5,5,Loyal Customers,45
18042,54,7,165.04999999999998,3,1,1,Others,31
18043,25,121,559.51,4,4,3,Loyal Customers,44
18044,4,128,2085.65,5,5,5,Champions,55
18045,45,47,189.4,3,3,1,Others,33
18048,203,7,172.29000000000002,1,1,1,Lost Customers,11
18050,359,5,74.4,1,1,1,Lost Customers,11
18053,66,21,297.07,3,2,2,Others,32
18055,7,363,6752.14,5,5,5,Champions,55
18056,288,19,363.65,1,2,2,Lost Customers,12
18058,10,3,170.16,5,1,1,New Customers,51
18059,9,21,296.71,5,2,2,New Customers,52
18061,22,46,2119.41,4,3,5,Others,43
18062,173,27,720.52,2,2,3,Lost Customers,22
18064,133,7,814.0,2,1,3,Lost Customers,21
18065,6,138,2380.08,5,5,5,Champions,55
18066,75,10,318.0,2,1,2,Lost Customers,21
18067,40,37,396.33,3,3,2,Others,33
18068,289,1,101.69999999999999,1,1,1,Lost Customers,11
18069,26,472,2021.82,4,5,5,Loyal Customers,45
18071,258,25,453.0,1,2,2,Lost Customers,12
18072,155,36,-5.329070518200751e-15,2,3,1,Others,23
18073,114,76,3864.44,2,4,5,At Risk,24
18074,374,13,489.6,1,1,3,Lost Customers,11
18075,23,153,2538.7200000000003,4,5,5,Loyal Customers,45
18077,8,227,2633.0099999999998,5,5,5,Champions,55
18078,217,29,336.13,1,2,2,Lost Customers,12
18079,45,127,3651.97,3,5,5,Others,35
18080,19,2,1231.5,4,1,4,New Customers,41
18081,36,17,343.45,3,2,2,Others,32
18082,26,73,703.37,4,4,3,Loyal Customers,44
18084,16,2,87.52999999999999,4,1,1,New Customers,41
18085,330,29,689.95,1,2,3,Lost Customers,12
18086,274,7,101.34,1,1,1,Lost Customers,11
18087,98,7,3770.1199999999994,2,1,5,Lost Customers,21
18088,61,39,167.67000000000002,3,3,1,Others,33
18092,2,90,9065.76,5,4,5,Loyal Customers,54
18093,93,38,2083.42,2,3,5,Others,23
18094,82,70,3017.3,2,4,5,At Risk,24
18095,313,21,580.0500000000001,1,2,3,Lost Customers,12
18096,12,213,911.15,4,5,4,Loyal Customers,45
18097,8,109,2692.85,5,4,5,Loyal Customers,54
18099,127,19,168.31,2,2,1,Lost Customers,22
18101,11,41,223.65,5,3,1,Others,53
18102,1,433,256438.49,5,5,5,Champions,55
18104,37,38,754.64,3,3,3,Others,33
18105,38,18,113.48000000000002,3,2,1,Others,32
18106,330,39,430.7,1,3,2,Others,13
18108,249,19,264.65,1,2,2,Lost Customers,12
18109,2,454,7925.32,5,5,5,Champions,55
18110,19,49,206.05,4,3,1,Others,43
18112,12,26,352.69,4,2,2,New Customers,42
18113,369,1,76.32000000000001,1,1,1,Lost Customers,11
18114,290,28,220.1,1,2,1,Lost Customers,12
18116,68,378,1418.03,3,5,4,Others,35
18117,26,74,320.72,4,4,2,Loyal Customers,44
18118,11,1284,5595.77,5,5,5,Champions,55
18119,368,30,181.12,1,3,1,Others,13
18120,214,17,111.15,1,2,1,Lost Customers,12
18121,149,32,673.1,2,3,3,Others,23
18122,8,364,1826.21,5,5,4,Champions,55
18123,24,36,589.4399999999999,4,3,3,Others,43
18125,30,197,1141.34,4,5,4,Loyal Customers,45
18126,61,56,206.82999999999998,3,3,1,Others,33
18127,19,47,348.73,4,3,2,Others,43
18129,243,14,112.55000000000001,1,1,1,Lost Customers,11
18130,9,71,1045.74,5,4,4,Loyal Customers,54
18133,211,2,715.4999999999999,1,1,3,Lost Customers,11
18135,29,20,681.9100000000001,4,2,3,New Customers,42
18136,63,39,761.83,3,3,3,Others,33
18138,295,8,152.65,1,1,1,Lost Customers,11
18139,17,162,8393.22,4,5,5,Loyal Customers,45
18141,361,1,-35.400000000000006,1,1,1,Lost Customers,11
18142,151,18,1014.9,2,2,4,Lost Customers,22
18143,117,61,1000.16,2,4,4,At Risk,24
18144,8,43,2888.75,5,3,5,Others,53
18145,13,221,2861.55,4,5,5,Loyal Customers,45
18146,141,10,160.35000000000002,2,1,1,Lost Customers,21
18147,46,7,179.33999999999997,3,1,1,Others,31
18149,51,16,612.0799999999999,3,2,3,Others,32
18150,32,37,566.58,4,3,3,Others,43
18151,135,38,653.35,2,3,3,Others,23
18154,3,21,399.19,5,2,2,New Customers,52
18155,75,28,347.82,2,2,2,Lost Customers,22
18156,13,140,734.94,4,5,3,Loyal Customers,45
18158,9,35,451.75,5,3,2,Others,53
18159,301,23,530.15,1,2,3,Lost Customers,12
18160,57,39,638.0600000000001,3,3,3,Others,33
18161,10,81,1612.79,5,4,4,Loyal Customers,54
18164,31,25,394.7,4,2,2,New Customers,42
18165,177,10,302.46000000000004,2,1,2,Lost Customers,21
18167,4,43,1355.51,5,3,4,Others,53
18168,176,140,1133.64,2,5,4,At Risk,25
18169,61,9,202.65,3,1,1,Others,31
18170,33,38,980.31,3,3,4,Others,33
18171,59,56,1208.51,3,3,4,Others,33
18172,15,197,7490.17,4,5,5,Loyal Customers,45
18173,87,31,2106.84,2,3,5,Others,23
18174,7,1,104.0,5,1,1,New Customers,51
18176,354,33,448.65,1,3,2,Others,13
18177,31,75,1314.17,4,4,4,Loyal Customers,44
18178,114,99,1573.41,2,4,4,At Risk,24
18179,9,90,1793.17,5,4,4,Loyal Customers,54
18180,5,119,1843.75,5,4,4,Loyal Customers,54
18181,24,44,382.8,4,3,2,Others,43
18183,218,44,600.52,1,3,3,Others,13
18184,15,1,49.8,4,1,1,New Customers,41
18185,249,17,304.25,1,2,2,Lost Customers,12
18188,15,72,1998.49,4,4,4,Loyal Customers,44
18189,78,69,1084.34,2,4,4,At Risk,24
18190,192,16,274.51,1,2,2,Lost Customers,12
18191,262,7,207.79999999999998,1,1,1,Lost Customers,11
18192,72,45,957.97,2,3,4,Others,23
18193,151,18,212.96,2,2,1,Lost Customers,22
18194,64,9,896.0,3,1,3,Others,31
18196,95,141,689.13,2,5,3,At Risk,25
18198,4,166,5083.06,5,5,5,Champions,55
18200,106,32,163.8,2,3,1,Others,23
18202,200,68,1396.99,1,4,4,At Risk,14
18203,157,19,160.42000000000002,2,2,1,Lost Customers,22
18204,71,202,1979.3,3,5,4,Others,35
18205,36,32,517.36,3,3,3,Others,33
18209,29,8,139.10000000000002,4,1,1,New Customers,41
18210,2,134,2621.38,5,5,5,Champions,55
18211,26,42,600.07,4,3,3,Others,43
18212,326,43,248.42,1,3,2,Others,13
18213,237,15,232.48000000000002,1,2,1,Lost Customers,12
18215,89,13,299.34000000000003,2,1,2,Lost Customers,21
18216,31,26,481.75,4,2,3,New Customers,42
18217,29,31,621.75,4,3,3,Others,43
18218,206,24,626.38,1,2,3,Lost Customers,12
18219,3,115,2019.77,5,4,5,Loyal Customers,54
18220,220,4,297.78000000000003,1,1,2,Lost Customers,11
18221,22,65,1033.31,4,4,4,Loyal Customers,44
18222,93,19,443.0,2,2,2,Lost Customers,22
18223,2,299,6315.2300000000005,5,5,5,Champions,55
18224,264,10,158.95000000000002,1,1,1,Lost Customers,11
18225,3,286,5361.02,5,5,5,Champions,55
18226,39,245,5192.1,3,5,5,Others,35
18227,218,5,93.75,1,1,1,Lost Customers,11
18228,50,32,769.2,3,3,3,Others,33
18229,12,164,7276.900000000001,4,5,5,Loyal Customers,45
18230,9,89,2716.6000000000004,5,4,5,Loyal Customers,54
18231,192,126,2066.17,1,5,5,At Risk,15
18232,82,40,582.47,2,3,3,Others,23
18233,326,1,440.0,1,1,2,Lost Customers,11
18235,72,104,1796.48,2,4,4,At Risk,24
18236,30,49,882.24,4,3,3,Others,43
18237,3,61,987.1,5,4,4,Loyal Customers,54
18239,219,88,1561.6100000000001,1,4,4,At Risk,14
18240,46,6,422.58,3,1,2,Others,31
18241,10,105,2058.09,5,4,5,Loyal Customers,54
18242,72,78,2232.4900000000002,2,4,5,At Risk,24
